"date","pr","tas","tasrange","tasskew"
1987-06-24,1.48752833410981e-05,290.065704345703,10.1183166503906,0.541689693927765
1987-06-25,8.66748960106634e-05,291.747711181641,6.941162109375,0.493506193161011
1987-06-26,4.13783636759035e-05,290.924163818359,8.78472900390625,0.531046569347382
1987-06-27,2.48863598244498e-05,289.69580078125,7.66860961914062,0.511542677879333
1987-06-28,3.09652641590219e-05,289.276397705078,7.48382568359375,0.523806214332581
1987-06-29,2.47938714892371e-06,289.921691894531,10.4566040039062,0.568275332450867
1987-06-30,3.07200534734875e-05,291.72265625,7.58755493164062,0.538919448852539
1987-07-01,8.30976132419892e-05,293.351440429688,8.56243896484375,0.507128238677979
1987-07-02,2.04695388674736e-05,291.376617431641,8.12136840820312,0.621657073497772
1987-07-03,4.59378497907892e-06,287.715270996094,5.44552612304688,0.575249791145325
1987-07-04,2.63134734268533e-06,286.408294677734,4.49258422851562,0.524573266506195
1987-07-05,1.34820345465414e-06,286.649505615234,5.894775390625,0.602453947067261
1987-07-06,5.48165701275138e-07,289.013854980469,12.204833984375,0.570947766304016
1987-07-07,1.33015589653951e-06,290.187713623047,10.0211486816406,0.541101098060608
1987-07-08,5.60226531831631e-09,288.766296386719,9.1812744140625,0.506278812885284
1987-07-09,4.04362958048021e-12,288.95703125,10.7625427246094,0.564070343971252
1987-07-10,2.15153850291472e-08,289.723785400391,10.2523498535156,0.604615569114685
1987-07-11,1.3186205258716e-17,293.954467773438,13.2809753417969,0.589410185813904
1987-07-12,2.66408114839578e-05,297.660339355469,11.6923828125,0.48711684346199
1987-07-13,2.28438912017737e-05,295.245941162109,8.1270751953125,0.598070681095123
1987-07-14,3.1327540455095e-06,291.232696533203,6.46868896484375,0.417316913604736
1987-07-15,3.37439887516666e-05,292.197601318359,6.18118286132812,0.566565454006195
1987-07-16,3.41899612976704e-05,290.491912841797,4.12686157226562,0.582870543003082
1987-07-17,2.05336091312347e-05,293.205078125,8.36868286132812,0.484452545642853
1987-07-18,9.36879077926278e-05,296.042999267578,9.91561889648438,0.464056760072708
1987-07-19,5.82221255172044e-05,292.839752197266,5.3560791015625,0.51799350976944
1987-07-20,3.99527416448109e-05,291.560729980469,8.94873046875,0.59142929315567
1987-07-21,7.88182660471648e-06,290.623291015625,10.6359252929688,0.574245810508728
1987-07-22,9.23228726605885e-05,292.926788330078,9.09832763671875,0.57623416185379
1987-07-23,1.22997880680487e-06,291.518341064453,9.48812866210938,0.588458955287933
1987-07-24,5.47107374586631e-05,288.358825683594,5.56259155273438,0.55564945936203
1987-07-25,6.62492539049708e-06,288.566558837891,4.0418701171875,0.424337834119797
1987-07-26,3.46980050380807e-05,290.739685058594,9.37786865234375,0.45147317647934
1987-07-27,7.78627418185351e-06,290.238464355469,8.87240600585938,0.616122782230377
1987-07-28,1.48388733123284e-06,288.397186279297,10.454345703125,0.532122075557709
1987-07-29,2.22027409790826e-07,289.794036865234,11.0880432128906,0.552217960357666
1987-07-30,1.91398430615664e-05,292.998382568359,12.2126770019531,0.575623750686646
1987-07-31,9.24985070014372e-05,292.557342529297,3.85476684570312,0.547568321228027
1987-08-01,8.34576349006966e-05,292.292022705078,8.234130859375,0.460187673568726
1987-08-02,7.41949115763418e-05,291.136413574219,7.8489990234375,0.476951420307159
1987-08-03,4.158444062341e-05,290.140625,7.72525024414062,0.512730062007904
1987-08-04,4.98948429594748e-05,287.94580078125,5.4049072265625,0.499728977680206
1987-08-05,9.37612014695333e-07,287.311126708984,7.1209716796875,0.458618313074112
1987-08-06,8.55345351737924e-05,291.673431396484,13.3493041992188,0.541832983493805
1987-08-07,7.71858958614757e-06,290.843933105469,4.53369140625,0.488752007484436
1987-08-08,1.84707532753237e-05,289.475006103516,6.55328369140625,0.488129734992981
1987-08-09,3.9372498576995e-06,289.060516357422,5.8837890625,0.530207455158234
1987-08-10,5.01450040246709e-06,288.969909667969,3.8677978515625,0.453163951635361
1987-08-11,1.86555041636893e-06,287.818328857422,7.08782958984375,0.624320805072784
1987-08-12,1.56794584427189e-07,288.452423095703,13.0302429199219,0.555119156837463
1987-08-13,2.57157389569329e-05,291.719329833984,11.814453125,0.4967220723629
1987-08-14,1.91519961845188e-06,289.401153564453,7.09701538085938,0.526202380657196
1987-08-15,2.71985936706187e-06,288.274200439453,7.86618041992188,0.503307342529297
1987-08-16,7.00341406627558e-05,287.6357421875,5.27398681640625,0.69698178768158
1987-08-17,1.22187066153856e-05,289.861938476562,2.240234375,0.382260799407959
1987-08-18,3.90838176826946e-05,290.432159423828,3.34088134765625,0.60850065946579
1987-08-19,1.99550527213432e-06,286.792541503906,6.06918334960938,0.528698921203613
1987-08-20,5.00550822835066e-06,287.233764648438,7.27645874023438,0.550506412982941
1987-08-21,6.63490209262818e-05,290.112884521484,7.85092163085938,0.511678874492645
1987-08-22,9.51095626078313e-06,287.092407226562,6.2943115234375,0.536256611347198
1987-08-23,2.01337024918757e-06,288.745391845703,10.9094848632812,0.568683207035065
1987-08-24,1.69242923675483e-06,290.881195068359,9.05593872070312,0.571669280529022
1987-08-25,1.28578631120035e-05,292.666290283203,6.14028930664062,0.41008922457695
1987-08-26,3.9052151805663e-06,289.115661621094,5.92056274414062,0.516074299812317
1987-08-27,3.24147413266473e-06,287.314178466797,6.93798828125,0.508256196975708
1987-08-28,1.65470719366567e-05,287.076782226562,6.7178955078125,0.398624449968338
1987-08-29,4.92572326038498e-05,288.426788330078,6.88189697265625,0.506438851356506
1987-08-30,5.40654400538187e-05,289.733367919922,7.17022705078125,0.342292547225952
1987-08-31,6.76938952892669e-06,288.072906494141,6.96585083007812,0.552092611789703
1987-09-01,2.72631205007201e-05,285.457946777344,4.93734741210938,0.499360263347626
1987-09-02,9.94288166111801e-06,285.146514892578,3.3529052734375,0.422598034143448
1987-09-03,5.04703484693891e-06,286.109436035156,5.43582153320312,0.502703189849854
1987-09-04,4.94029245601268e-06,288.407257080078,7.73190307617188,0.353735208511353
1987-09-05,2.31016072937962e-09,289.621826171875,10.7146911621094,0.48459267616272
1987-09-06,7.42605095638282e-07,290.240936279297,12.0087585449219,0.490636676549911
1987-09-07,3.27518492326817e-08,290.064361572266,10.2455749511719,0.479592055082321
1987-09-08,5.23567723575979e-06,290.320770263672,11.3132019042969,0.486810475587845
1987-09-09,1.32059894895065e-05,289.939880371094,10.2005310058594,0.486092776060104
1987-09-10,5.16332647748641e-06,285.710357666016,7.57098388671875,0.542670667171478
1987-09-11,7.96878964592906e-07,284.820434570312,11.0790100097656,0.445830583572388
1987-09-12,5.65126856176711e-27,284.662719726562,14.0979309082031,0.503243803977966
1987-09-13,1.14085083834585e-24,285.523101806641,14.23974609375,0.495760887861252
1987-09-14,2.28913290633677e-19,286.354187011719,13.7388305664062,0.487996280193329
1987-09-15,4.72827155206801e-09,287.109771728516,14.0942993164062,0.478053092956543
1987-09-16,1.78003028850071e-06,288.859008789062,16.6037902832031,0.500635027885437
1987-09-17,3.73553598365106e-06,287.748901367188,9.22286987304688,0.470257937908173
1987-09-18,2.33036317354163e-07,284.323272705078,8.4722900390625,0.515215039253235
1987-09-19,1.15190414362587e-06,283.423004150391,9.90469360351562,0.461770981550217
1987-09-20,3.44213248126835e-07,283.857788085938,10.5776672363281,0.45055091381073
1987-09-21,3.57955796062015e-05,287.529907226562,11.508544921875,0.54998517036438
1987-09-22,1.36991920953733e-05,286.408782958984,7.95379638671875,0.501972138881683
1987-09-23,6.38682058706763e-06,284.000671386719,8.070068359375,0.463477551937103
1987-09-24,1.90663758985465e-05,282.021789550781,3.5567626953125,0.507619202136993
1987-09-25,3.30583825416397e-05,281.212371826172,6.32540893554688,0.491240948438644
1987-09-26,7.40513351047412e-05,283.989776611328,6.22738647460938,0.454780220985413
1987-09-27,2.47242296609329e-05,288.022186279297,4.37973022460938,0.709702789783478
1987-09-28,1.91404142242391e-05,290.059722900391,14.1747436523438,0.500350952148438
1987-09-29,5.19166715093888e-05,287.762725830078,7.90554809570312,0.696806371212006
1987-09-30,1.54688877955778e-05,283.719665527344,8.42575073242188,0.486328989267349
1987-10-01,2.04644693440059e-05,282.704895019531,6.388916015625,0.465245127677917
1987-10-02,2.28872607976882e-07,280.175872802734,13.1425170898438,0.531969964504242
1987-10-03,6.07081530169316e-32,279.205596923828,14.0038146972656,0.477413326501846
1987-10-04,2.65166863755439e-06,282.361022949219,15.4279479980469,0.477043509483337
1987-10-05,2.41546113102231e-05,282.521392822266,6.70132446289062,0.422439187765121
1987-10-06,5.21042129548732e-05,284.356048583984,9.41513061523438,0.573184430599213
1987-10-07,3.5997545637656e-05,283.796875,5.49636840820312,0.649154663085938
1987-10-08,3.46762535627931e-05,281.174377441406,6.05557250976562,0.46413579583168
1987-10-09,0.000121349476103205,280.25,5.25552368164062,0.670837879180908
1987-10-10,9.13775656954385e-05,281.353302001953,2.67266845703125,0.668969392776489
1987-10-11,3.6993260437157e-06,279.571624755859,7.69277954101562,0.580735266208649
1987-10-12,4.02881639161023e-09,279.617218017578,11.9848327636719,0.470613837242126
1987-10-13,1.96372293430613e-05,284.882781982422,11.8517150878906,0.47069576382637
1987-10-14,7.20879688742571e-06,284.083557128906,4.23480224609375,0.499005526304245
1987-10-15,2.01399052457418e-06,285.178863525391,4.91983032226562,0.532835423946381
1987-10-16,2.18608033719647e-06,284.856750488281,8.766357421875,0.417634457349777
1987-10-17,2.7220474294154e-05,285.915405273438,5.13314819335938,0.532237827777863
1987-10-18,3.17682643071748e-05,286.821258544922,4.04965209960938,0.437983721494675
1987-10-19,1.63135737238917e-05,286.919372558594,4.1527099609375,0.512595891952515
1987-10-20,1.65688034030609e-05,285.224761962891,6.10345458984375,0.630521297454834
1987-10-21,1.84986822659994e-06,281.722106933594,6.84786987304688,0.529793977737427
1987-10-22,5.76684442421538e-06,278.001068115234,6.84365844726562,0.44836413860321
1987-10-23,1.29534519146546e-05,276.434600830078,6.66171264648438,0.380437135696411
1987-10-24,5.29102135260473e-06,276.777099609375,4.647705078125,0.38312891125679
1987-10-25,2.41574725805549e-05,279.700347900391,7.42355346679688,0.457688421010971
1987-10-26,4.04092716053128e-05,280.203643798828,5.11819458007812,0.372743904590607
1987-10-27,1.62974938575644e-05,278.500701904297,6.03665161132812,0.556031346321106
1987-10-28,1.26624161111977e-06,277.085357666016,8.77560424804688,0.339558154344559
1987-10-29,1.06148487269105e-21,276.170501708984,12.6883544921875,0.349258720874786
1987-10-30,1.17779009743864e-13,275.3017578125,13.5494079589844,0.374508708715439
1987-10-31,4.70122449769406e-06,274.401489257812,11.7351989746094,0.369949460029602
1987-11-01,1.93061878235312e-05,278.676544189453,5.145751953125,0.599367797374725
1987-11-02,4.80688540847041e-05,278.596496582031,3.7738037109375,0.352272361516953
1987-11-03,4.70388804387767e-05,280.586791992188,4.80865478515625,0.725195169448853
1987-11-04,3.99811369788949e-06,276.723541259766,2.85736083984375,0.468172580003738
1987-11-05,1.4938466847525e-05,277.546813964844,3.85598754882812,0.475564479827881
1987-11-06,1.94901804206893e-05,278.689422607422,2.75527954101562,0.4501633644104
1987-11-07,6.53317101750872e-06,277.835662841797,5.27142333984375,0.492942899465561
1987-11-08,1.0240526535199e-05,276.107482910156,4.4747314453125,0.301688641309738
1987-11-09,1.18500665848842e-05,276.821899414062,4.16476440429688,0.551245331764221
1987-11-10,5.73632387386169e-05,279.859283447266,2.3970947265625,0.479375660419464
1987-11-11,4.30871295975521e-05,280.423706054688,1.91534423828125,0.547082602977753
1987-11-12,2.94492074317532e-05,281.947357177734,1.98361206054688,0.576808869838715
1987-11-13,1.79998494331812e-06,281.427154541016,2.30239868164062,0.330704480409622
1987-11-14,2.13702169276075e-05,284.051391601562,7.74591064453125,0.391390681266785
1987-11-15,2.03980880542076e-06,279.481048583984,8.4066162109375,0.529081404209137
1987-11-16,1.61124953592662e-05,276.292205810547,4.21408081054688,0.481804937124252
1987-11-17,2.18696322917822e-06,273.803649902344,6.030517578125,0.459272891283035
1987-11-18,3.85586317861453e-05,276.912872314453,8.48199462890625,0.666785418987274
1987-11-19,3.80978744942695e-05,280.780364990234,2.06463623046875,0.763088643550873
1987-11-20,0.000136683986056596,280.741546630859,1.53158569335938,0.523183286190033
1987-11-21,2.29385495913448e-05,278.245971679688,5.47763061523438,0.556116998195648
1987-11-22,5.17777916684281e-05,278.139190673828,8.26229858398438,0.586081087589264
1987-11-23,2.99843413813505e-05,280.780578613281,2.35223388671875,0.328654080629349
1987-11-24,3.33102580043487e-05,279.498260498047,2.56829833984375,0.563713490962982
1987-11-25,3.09896386170294e-05,277.865051269531,1.63223266601562,0.433392554521561
1987-11-26,4.50739435109426e-06,275.186492919922,6.41104125976562,0.521580159664154
1987-11-27,0.000127634048112668,277.154846191406,7.80145263671875,0.484051674604416
1987-11-28,2.25291896640556e-05,281.354827880859,1.64572143554688,0.305116176605225
1987-11-29,3.06707370327786e-05,281.284606933594,1.97103881835938,0.347004801034927
1987-11-30,5.35241770194261e-06,278.177734375,6.70855712890625,0.636016666889191
1987-12-01,1.2568530110002e-06,277.663330078125,6.18218994140625,0.634481549263
1987-12-02,5.25449240740272e-06,280.876068115234,3.44491577148438,0.482171803712845
1987-12-03,3.56331702278112e-06,280.264343261719,5.13656616210938,0.40161007642746
1987-12-04,3.78447589355346e-06,279.289886474609,2.73126220703125,0.472379267215729
1987-12-05,2.22605158342049e-05,280.593414306641,2.78500366210938,0.514634191989899
1987-12-06,4.03825242756284e-06,278.014678955078,4.30349731445312,0.278512507677078
1987-12-07,2.71764511126094e-05,280.019744873047,3.38607788085938,0.651399195194244
1987-12-08,2.57367773883743e-05,280.302642822266,2.71963500976562,0.276355803012848
1987-12-09,2.94607634714339e-05,282.683135986328,5.52993774414062,0.69532299041748
1987-12-10,1.62103387992829e-05,278.574005126953,1.79974365234375,0.408807277679443
1987-12-11,8.53218007250689e-05,280.893951416016,4.18310546875,0.489574819803238
